date,market_hash_name,price,daily_volume,weapon_type,rarity,wear,is_stattrak,is_floor_price,days_to_next_major,days_since_last_major,is_major_active,days_since_cs2_announce,steam_ccu
2020-06-29,★ Driver Gloves | Racing Green (Field-Tested),70.214,16,Driver Gloves,Rare,FT,0,0,484,295,0,-996,21000000
2020-06-30,★ Driver Gloves | Racing Green (Field-Tested),69.518,13,Driver Gloves,Rare,FT,0,0,483,296,0,-995,21000000
2020-07-01,★ Driver Gloves | Racing Green (Field-Tested),69.541,15,Driver Gloves,Rare,FT,0,0,482,297,0,-994,20500000
2020-07-02,★ Driver Gloves | Racing Green (Field-Tested),69.32199999999999,15,Driver Gloves,Rare,FT,0,0,481,298,0,-993,20500000
2020-07-03,★ Driver Gloves | Racing Green (Field-Tested),71.79299999999999,15,Driver Gloves,Rare,FT,0,0,480,299,0,-992,20500000
2020-07-04,★ Driver Gloves | Racing Green (Field-Tested),71.966,14,Driver Gloves,Rare,FT,0,0,479,300,0,-991,20500000
2020-07-05,★ Driver Gloves | Racing Green (Field-Tested),68.12,22,Driver Gloves,Rare,FT,0,0,478,301,0,-990,20500000
2020-07-06,★ Driver Gloves | Racing Green (Field-Tested),69.518,11,Driver Gloves,Rare,FT,0,0,477,302,0,-989,20500000
2020-07-07,★ Driver Gloves | Racing Green (Field-Tested),73.362,11,Driver Gloves,Rare,FT,0,0,476,303,0,-988,20500000
2020-07-08,★ Driver Gloves | Racing Green (Field-Tested),73.139,11,Driver Gloves,Rare,FT,0,0,475,304,0,-987,20500000
2020-07-09,★ Driver Gloves | Racing Green (Field-Tested),72.269,9,Driver Gloves,Rare,FT,0,0,474,305,0,-986,20500000
2020-07-10,★ Driver Gloves | Racing Green (Field-Tested),72.195,11,Driver Gloves,Rare,FT,0,0,473,306,0,-985,20500000
2020-07-11,★ Driver Gloves | Racing Green (Field-Tested),76.006,8,Driver Gloves,Rare,FT,0,0,472,307,0,-984,20500000
2020-07-12,★ Driver Gloves | Racing Green (Field-Tested),76.314,10,Driver Gloves,Rare,FT,0,0,471,308,0,-983,20500000
2020-07-13,★ Driver Gloves | Racing Green (Field-Tested),73.723,9,Driver Gloves,Rare,FT,0,0,470,309,0,-982,20500000
2020-07-14,★ Driver Gloves | Racing Green (Field-Tested),76.889,9,Driver Gloves,Rare,FT,0,0,469,310,0,-981,20500000
2020-07-15,★ Driver Gloves | Racing Green (Field-Tested),74.48,18,Driver Gloves,Rare,FT,0,0,468,311,0,-980,20500000
2020-07-16,★ Driver Gloves | Racing Green (Field-Tested),75.768,9,Driver Gloves,Rare,FT,0,0,467,312,0,-979,20500000
2020-07-17,★ Driver Gloves | Racing Green (Field-Tested),75.99,15,Driver Gloves,Rare,FT,0,0,466,313,0,-978,20500000
2020-07-18,★ Driver Gloves | Racing Green (Field-Tested),77.429,11,Driver Gloves,Rare,FT,0,0,465,314,0,-977,20500000
2020-07-19,★ Driver Gloves | Racing Green (Field-Tested),74.389,12,Driver Gloves,Rare,FT,0,0,464,315,0,-976,20500000
2020-07-20,★ Driver Gloves | Racing Green (Field-Tested),75.621,17,Driver Gloves,Rare,FT,0,0,463,316,0,-975,20500000
2020-07-21,★ Driver Gloves | Racing Green (Field-Tested),74.079,13,Driver Gloves,Rare,FT,0,0,462,317,0,-974,20500000
2020-07-22,★ Driver Gloves | Racing Green (Field-Tested),77.87,5,Driver Gloves,Rare,FT,0,0,461,318,0,-973,20500000
2020-07-23,★ Driver Gloves | Racing Green (Field-Tested),75.448,16,Driver Gloves,Rare,FT,0,0,460,319,0,-972,20500000
2020-07-24,★ Driver Gloves | Racing Green (Field-Tested),72.345,13,Driver Gloves,Rare,FT,0,0,459,320,0,-971,20500000
2020-07-25,★ Driver Gloves | Racing Green (Field-Tested),75.913,15,Driver Gloves,Rare,FT,0,0,458,321,0,-970,20500000
2020-07-26,★ Driver Gloves | Racing Green (Field-Tested),76.481,14,Driver Gloves,Rare,FT,0,0,457,322,0,-969,20500000
2020-07-27,★ Driver Gloves | Racing Green (Field-Tested),76.568,17,Driver Gloves,Rare,FT,0,0,456,323,0,-968,20500000
2020-07-28,★ Driver Gloves | Racing Green (Field-Tested),79.094,9,Driver Gloves,Rare,FT,0,0,455,324,0,-967,20500000
2020-07-29,★ Driver Gloves | Racing Green (Field-Tested),78.827,10,Driver Gloves,Rare,FT,0,0,454,325,0,-966,20500000
2020-07-30,★ Driver Gloves | Racing Green (Field-Tested),76.207,11,Driver Gloves,Rare,FT,0,0,453,326,0,-965,20500000
2020-07-31,★ Driver Gloves | Racing Green (Field-Tested),77.252,12,Driver Gloves,Rare,FT,0,0,452,327,0,-964,20500000
2020-08-01,★ Driver Gloves | Racing Green (Field-Tested),77.434,16,Driver Gloves,Rare,FT,0,0,451,328,0,-963,20000000
2020-08-02,★ Driver Gloves | Racing Green (Field-Tested),78.235,10,Driver Gloves,Rare,FT,0,0,450,329,0,-962,20000000
2020-08-03,★ Driver Gloves | Racing Green (Field-Tested),73.446,18,Driver Gloves,Rare,FT,0,0,449,330,0,-961,20000000
2020-08-04,★ Driver Gloves | Racing Green (Field-Tested),77.018,12,Driver Gloves,Rare,FT,0,0,448,331,0,-960,20000000
2020-08-05,★ Driver Gloves | Racing Green (Field-Tested),79.569,11,Driver Gloves,Rare,FT,0,0,447,332,0,-959,20000000
2020-08-06,★ Driver Gloves | Racing Green (Field-Tested),82.848,9,Driver Gloves,Rare,FT,0,0,446,333,0,-958,20000000
2020-08-07,★ Driver Gloves | Racing Green (Field-Tested),75.309,16,Driver Gloves,Rare,FT,0,0,445,334,0,-957,20000000
2020-08-08,★ Driver Gloves | Racing Green (Field-Tested),76.613,12,Driver Gloves,Rare,FT,0,0,444,335,0,-956,20000000
2020-08-09,★ Driver Gloves | Racing Green (Field-Tested),76.387,9,Driver Gloves,Rare,FT,0,0,443,336,0,-955,20000000
2020-08-10,★ Driver Gloves | Racing Green (Field-Tested),74.95,15,Driver Gloves,Rare,FT,0,0,442,337,0,-954,20000000
2020-08-11,★ Driver Gloves | Racing Green (Field-Tested),73.803,13,Driver Gloves,Rare,FT,0,0,441,338,0,-953,20000000
2020-08-12,★ Driver Gloves | Racing Green (Field-Tested),71.614,14,Driver Gloves,Rare,FT,0,0,440,339,0,-952,20000000
2020-08-13,★ Driver Gloves | Racing Green (Field-Tested),72.439,19,Driver Gloves,Rare,FT,0,0,439,340,0,-951,20000000
2020-08-14,★ Driver Gloves | Racing Green (Field-Tested),70.018,19,Driver Gloves,Rare,FT,0,0,438,341,0,-950,20000000
2020-08-15,★ Driver Gloves | Racing Green (Field-Tested),75.153,12,Driver Gloves,Rare,FT,0,0,437,342,0,-949,20000000
2020-08-16,★ Driver Gloves | Racing Green (Field-Tested),73.078,10,Driver Gloves,Rare,FT,0,0,436,343,0,-948,20000000
2020-08-17,★ Driver Gloves | Racing Green (Field-Tested),70.817,11,Driver Gloves,Rare,FT,0,0,435,344,0,-947,20000000
2020-08-18,★ Driver Gloves | Racing Green (Field-Tested),71.657,14,Driver Gloves,Rare,FT,0,0,434,345,0,-946,20000000
2020-08-19,★ Driver Gloves | Racing Green (Field-Tested),70.469,14,Driver Gloves,Rare,FT,0,0,433,346,0,-945,20000000
2020-08-20,★ Driver Gloves | Racing Green (Field-Tested),70.825,10,Driver Gloves,Rare,FT,0,0,432,347,0,-944,20000000
2020-08-21,★ Driver Gloves | Racing Green (Field-Tested),70.91,17,Driver Gloves,Rare,FT,0,0,431,348,0,-943,20000000
2020-08-22,★ Driver Gloves | Racing Green (Field-Tested),68.93,11,Driver Gloves,Rare,FT,0,0,430,349,0,-942,20000000
2020-08-23,★ Driver Gloves | Racing Green (Field-Tested),68.543,14,Driver Gloves,Rare,FT,0,0,429,350,0,-941,20000000
2020-08-24,★ Driver Gloves | Racing Green (Field-Tested),71.05,11,Driver Gloves,Rare,FT,0,0,428,351,0,-940,20000000
2020-08-25,★ Driver Gloves | Racing Green (Field-Tested),66.797,14,Driver Gloves,Rare,FT,0,0,427,352,0,-939,20000000
2020-08-26,★ Driver Gloves | Racing Green (Field-Tested),69.431,13,Driver Gloves,Rare,FT,0,0,426,353,0,-938,20000000
2020-08-27,★ Driver Gloves | Racing Green (Field-Tested),68.32,13,Driver Gloves,Rare,FT,0,0,425,354,0,-937,20000000
2020-08-28,★ Driver Gloves | Racing Green (Field-Tested),67.173,20,Driver Gloves,Rare,FT,0,0,424,355,0,-936,20000000
2020-08-29,★ Driver Gloves | Racing Green (Field-Tested),69.093,17,Driver Gloves,Rare,FT,0,0,423,356,0,-935,20000000
2020-08-30,★ Driver Gloves | Racing Green (Field-Tested),69.761,18,Driver Gloves,Rare,FT,0,0,422,357,0,-934,20000000
2020-08-31,★ Driver Gloves | Racing Green (Field-Tested),70.002,10,Driver Gloves,Rare,FT,0,0,421,358,0,-933,20000000
2020-09-01,★ Driver Gloves | Racing Green (Field-Tested),65.576,15,Driver Gloves,Rare,FT,0,0,420,359,0,-932,19500000
2020-09-02,★ Driver Gloves | Racing Green (Field-Tested),63.862,15,Driver Gloves,Rare,FT,0,0,419,360,0,-931,19500000
2020-09-03,★ Driver Gloves | Racing Green (Field-Tested),72.086,16,Driver Gloves,Rare,FT,0,0,418,361,0,-930,19500000
2020-09-04,★ Driver Gloves | Racing Green (Field-Tested),68.657,19,Driver Gloves,Rare,FT,0,0,417,362,0,-929,19500000
2020-09-05,★ Driver Gloves | Racing Green (Field-Tested),67.973,15,Driver Gloves,Rare,FT,0,0,416,363,0,-928,19500000
2020-09-06,★ Driver Gloves | Racing Green (Field-Tested),67.978,14,Driver Gloves,Rare,FT,0,0,415,364,0,-927,19500000
2020-09-07,★ Driver Gloves | Racing Green (Field-Tested),68.144,13,Driver Gloves,Rare,FT,0,0,414,365,0,-926,19500000
2020-09-08,★ Driver Gloves | Racing Green (Field-Tested),65.845,18,Driver Gloves,Rare,FT,0,0,413,366,0,-925,19500000
2020-09-09,★ Driver Gloves | Racing Green (Field-Tested),65.655,15,Driver Gloves,Rare,FT,0,0,412,367,0,-924,19500000
2020-09-10,★ Driver Gloves | Racing Green (Field-Tested),63.535,12,Driver Gloves,Rare,FT,0,0,411,368,0,-923,19500000
2020-09-11,★ Driver Gloves | Racing Green (Field-Tested),67.108,11,Driver Gloves,Rare,FT,0,0,410,369,0,-922,19500000
2020-09-12,★ Driver Gloves | Racing Green (Field-Tested),67.27,19,Driver Gloves,Rare,FT,0,0,409,370,0,-921,19500000
2020-09-13,★ Driver Gloves | Racing Green (Field-Tested),68.303,12,Driver Gloves,Rare,FT,0,0,408,371,0,-920,19500000
2020-09-14,★ Driver Gloves | Racing Green (Field-Tested),71.237,7,Driver Gloves,Rare,FT,0,0,407,372,0,-919,19500000
2020-09-15,★ Driver Gloves | Racing Green (Field-Tested),67.814,10,Driver Gloves,Rare,FT,0,0,406,373,0,-918,19500000
2020-09-16,★ Driver Gloves | Racing Green (Field-Tested),66.832,11,Driver Gloves,Rare,FT,0,0,405,374,0,-917,19500000
2020-09-17,★ Driver Gloves | Racing Green (Field-Tested),69.626,11,Driver Gloves,Rare,FT,0,0,404,375,0,-916,19500000
2020-09-18,★ Driver Gloves | Racing Green (Field-Tested),69.705,11,Driver Gloves,Rare,FT,0,0,403,376,0,-915,19500000
2020-09-19,★ Driver Gloves | Racing Green (Field-Tested),68.412,16,Driver Gloves,Rare,FT,0,0,402,377,0,-914,19500000
2020-09-20,★ Driver Gloves | Racing Green (Field-Tested),67.125,18,Driver Gloves,Rare,FT,0,0,401,378,0,-913,19500000
2020-09-21,★ Driver Gloves | Racing Green (Field-Tested),68.922,14,Driver Gloves,Rare,FT,0,0,400,379,0,-912,19500000
2020-09-22,★ Driver Gloves | Racing Green (Field-Tested),69.822,7,Driver Gloves,Rare,FT,0,0,399,380,0,-911,19500000
2020-09-23,★ Driver Gloves | Racing Green (Field-Tested),67.157,13,Driver Gloves,Rare,FT,0,0,398,381,0,-910,19500000
2020-09-24,★ Driver Gloves | Racing Green (Field-Tested),67.957,12,Driver Gloves,Rare,FT,0,0,397,382,0,-909,19500000
2020-09-25,★ Driver Gloves | Racing Green (Field-Tested),69.321,19,Driver Gloves,Rare,FT,0,0,396,383,0,-908,19500000
2020-09-26,★ Driver Gloves | Racing Green (Field-Tested),71.076,16,Driver Gloves,Rare,FT,0,0,395,384,0,-907,19500000
2020-09-27,★ Driver Gloves | Racing Green (Field-Tested),70.717,12,Driver Gloves,Rare,FT,0,0,394,385,0,-906,19500000
2020-09-28,★ Driver Gloves | Racing Green (Field-Tested),70.987,9,Driver Gloves,Rare,FT,0,0,393,386,0,-905,19500000
2020-09-29,★ Driver Gloves | Racing Green (Field-Tested),66.881,13,Driver Gloves,Rare,FT,0,0,392,387,0,-904,19500000
2020-09-30,★ Driver Gloves | Racing Green (Field-Tested),67.01,8,Driver Gloves,Rare,FT,0,0,391,388,0,-903,19500000
2020-10-01,★ Driver Gloves | Racing Green (Field-Tested),68.266,22,Driver Gloves,Rare,FT,0,0,390,389,0,-902,19000000
2020-10-02,★ Driver Gloves | Racing Green (Field-Tested),62.941,11,Driver Gloves,Rare,FT,0,0,389,390,0,-901,19000000
2020-10-03,★ Driver Gloves | Racing Green (Field-Tested),69.898,12,Driver Gloves,Rare,FT,0,0,388,391,0,-900,19000000
2020-10-04,★ Driver Gloves | Racing Green (Field-Tested),67.79,14,Driver Gloves,Rare,FT,0,0,387,392,0,-899,19000000
2020-10-05,★ Driver Gloves | Racing Green (Field-Tested),69.683,8,Driver Gloves,Rare,FT,0,0,386,393,0,-898,19000000
2020-10-06,★ Driver Gloves | Racing Green (Field-Tested),67.75,18,Driver Gloves,Rare,FT,0,0,385,394,0,-897,19000000
2020-10-07,★ Driver Gloves | Racing Green (Field-Tested),69.738,15,Driver Gloves,Rare,FT,0,0,384,395,0,-896,19000000
2020-10-08,★ Driver Gloves | Racing Green (Field-Tested),69.238,17,Driver Gloves,Rare,FT,0,0,383,396,0,-895,19000000
2020-10-09,★ Driver Gloves | Racing Green (Field-Tested),72.742,16,Driver Gloves,Rare,FT,0,0,382,397,0,-894,19000000
2020-10-10,★ Driver Gloves | Racing Green (Field-Tested),71.057,11,Driver Gloves,Rare,FT,0,0,381,398,0,-893,19000000
2020-10-11,★ Driver Gloves | Racing Green (Field-Tested),74.364,7,Driver Gloves,Rare,FT,0,0,380,399,0,-892,19000000
2020-10-12,★ Driver Gloves | Racing Green (Field-Tested),70.54,15,Driver Gloves,Rare,FT,0,0,379,400,0,-891,19000000
2020-10-13,★ Driver Gloves | Racing Green (Field-Tested),68.055,18,Driver Gloves,Rare,FT,0,0,378,401,0,-890,19000000
2020-10-14,★ Driver Gloves | Racing Green (Field-Tested),70.277,15,Driver Gloves,Rare,FT,0,0,377,402,0,-889,19000000
2020-10-15,★ Driver Gloves | Racing Green (Field-Tested),68.816,9,Driver Gloves,Rare,FT,0,0,376,403,0,-888,19000000
2020-10-16,★ Driver Gloves | Racing Green (Field-Tested),69.616,21,Driver Gloves,Rare,FT,0,0,375,404,0,-887,19000000
2020-10-17,★ Driver Gloves | Racing Green (Field-Tested),67.693,19,Driver Gloves,Rare,FT,0,0,374,405,0,-886,19000000
2020-10-18,★ Driver Gloves | Racing Green (Field-Tested),68.131,19,Driver Gloves,Rare,FT,0,0,373,406,0,-885,19000000
2020-10-19,★ Driver Gloves | Racing Green (Field-Tested),66.32,12,Driver Gloves,Rare,FT,0,0,372,407,0,-884,19000000
2020-10-20,★ Driver Gloves | Racing Green (Field-Tested),68.458,13,Driver Gloves,Rare,FT,0,0,371,408,0,-883,19000000
2020-10-21,★ Driver Gloves | Racing Green (Field-Tested),65.233,12,Driver Gloves,Rare,FT,0,0,370,409,0,-882,19000000
2020-10-22,★ Driver Gloves | Racing Green (Field-Tested),68.396,12,Driver Gloves,Rare,FT,0,0,369,410,0,-881,19000000
2020-10-23,★ Driver Gloves | Racing Green (Field-Tested),71.404,18,Driver Gloves,Rare,FT,0,0,368,411,0,-880,19000000
2020-10-24,★ Driver Gloves | Racing Green (Field-Tested),68.321,17,Driver Gloves,Rare,FT,0,0,367,412,0,-879,19000000
2020-10-25,★ Driver Gloves | Racing Green (Field-Tested),66.984,17,Driver Gloves,Rare,FT,0,0,366,413,0,-878,19000000
2020-10-26,★ Driver Gloves | Racing Green (Field-Tested),67.343,11,Driver Gloves,Rare,FT,0,0,365,414,0,-877,19000000
2020-10-27,★ Driver Gloves | Racing Green (Field-Tested),67.414,14,Driver Gloves,Rare,FT,0,0,364,415,0,-876,19000000
2020-10-28,★ Driver Gloves | Racing Green (Field-Tested),67.023,9,Driver Gloves,Rare,FT,0,0,363,416,0,-875,19000000
2020-10-29,★ Driver Gloves | Racing Green (Field-Tested),67.234,16,Driver Gloves,Rare,FT,0,0,362,417,0,-874,19000000
2020-10-30,★ Driver Gloves | Racing Green (Field-Tested),66.499,14,Driver Gloves,Rare,FT,0,0,361,418,0,-873,19000000
2020-10-31,★ Driver Gloves | Racing Green (Field-Tested),65.105,20,Driver Gloves,Rare,FT,0,0,360,419,0,-872,19000000
2020-11-01,★ Driver Gloves | Racing Green (Field-Tested),64.132,13,Driver Gloves,Rare,FT,0,0,359,420,0,-871,18800000
2020-11-02,★ Driver Gloves | Racing Green (Field-Tested),66.4,12,Driver Gloves,Rare,FT,0,0,358,421,0,-870,18800000
2020-11-03,★ Driver Gloves | Racing Green (Field-Tested),67.811,14,Driver Gloves,Rare,FT,0,0,357,422,0,-869,18800000
2020-11-04,★ Driver Gloves | Racing Green (Field-Tested),66.282,17,Driver Gloves,Rare,FT,0,0,356,423,0,-868,18800000
2020-11-05,★ Driver Gloves | Racing Green (Field-Tested),67.93,17,Driver Gloves,Rare,FT,0,0,355,424,0,-867,18800000
2020-11-06,★ Driver Gloves | Racing Green (Field-Tested),66.198,14,Driver Gloves,Rare,FT,0,0,354,425,0,-866,18800000
2020-11-07,★ Driver Gloves | Racing Green (Field-Tested),69.679,17,Driver Gloves,Rare,FT,0,0,353,426,0,-865,18800000
2020-11-08,★ Driver Gloves | Racing Green (Field-Tested),66.703,16,Driver Gloves,Rare,FT,0,0,352,427,0,-864,18800000
2020-11-09,★ Driver Gloves | Racing Green (Field-Tested),67.423,10,Driver Gloves,Rare,FT,0,0,351,428,0,-863,18800000
2020-11-10,★ Driver Gloves | Racing Green (Field-Tested),66.88,14,Driver Gloves,Rare,FT,0,0,350,429,0,-862,18800000
2020-11-11,★ Driver Gloves | Racing Green (Field-Tested),63.807,15,Driver Gloves,Rare,FT,0,0,349,430,0,-861,18800000
2020-11-12,★ Driver Gloves | Racing Green (Field-Tested),65.231,18,Driver Gloves,Rare,FT,0,0,348,431,0,-860,18800000
2020-11-13,★ Driver Gloves | Racing Green (Field-Tested),65.107,10,Driver Gloves,Rare,FT,0,0,347,432,0,-859,18800000
2020-11-14,★ Driver Gloves | Racing Green (Field-Tested),66.537,19,Driver Gloves,Rare,FT,0,0,346,433,0,-858,18800000
2020-11-15,★ Driver Gloves | Racing Green (Field-Tested),63.708,9,Driver Gloves,Rare,FT,0,0,345,434,0,-857,18800000
2020-11-16,★ Driver Gloves | Racing Green (Field-Tested),67.77,13,Driver Gloves,Rare,FT,0,0,344,435,0,-856,18800000
2020-11-17,★ Driver Gloves | Racing Green (Field-Tested),68.169,12,Driver Gloves,Rare,FT,0,0,343,436,0,-855,18800000
2020-11-18,★ Driver Gloves | Racing Green (Field-Tested),67.961,11,Driver Gloves,Rare,FT,0,0,342,437,0,-854,18800000
2020-11-19,★ Driver Gloves | Racing Green (Field-Tested),64.114,17,Driver Gloves,Rare,FT,0,0,341,438,0,-853,18800000
2020-11-20,★ Driver Gloves | Racing Green (Field-Tested),62.325,15,Driver Gloves,Rare,FT,0,0,340,439,0,-852,18800000
2020-11-21,★ Driver Gloves | Racing Green (Field-Tested),66.573,17,Driver Gloves,Rare,FT,0,0,339,440,0,-851,18800000
2020-11-22,★ Driver Gloves | Racing Green (Field-Tested),65.265,22,Driver Gloves,Rare,FT,0,0,338,441,0,-850,18800000
2020-11-23,★ Driver Gloves | Racing Green (Field-Tested),65.204,13,Driver Gloves,Rare,FT,0,0,337,442,0,-849,18800000
2020-11-24,★ Driver Gloves | Racing Green (Field-Tested),64.247,10,Driver Gloves,Rare,FT,0,0,336,443,0,-848,18800000
2020-11-25,★ Driver Gloves | Racing Green (Field-Tested),63.67,23,Driver Gloves,Rare,FT,0,0,335,444,0,-847,18800000
2020-11-26,★ Driver Gloves | Racing Green (Field-Tested),62.982,18,Driver Gloves,Rare,FT,0,0,334,445,0,-846,18800000
2020-11-27,★ Driver Gloves | Racing Green (Field-Tested),64.778,19,Driver Gloves,Rare,FT,0,0,333,446,0,-845,18800000
2020-11-28,★ Driver Gloves | Racing Green (Field-Tested),62.962,18,Driver Gloves,Rare,FT,0,0,332,447,0,-844,18800000
2020-11-29,★ Driver Gloves | Racing Green (Field-Tested),64.353,19,Driver Gloves,Rare,FT,0,0,331,448,0,-843,18800000
2020-11-30,★ Driver Gloves | Racing Green (Field-Tested),66.652,18,Driver Gloves,Rare,FT,0,0,330,449,0,-842,18800000
2020-12-01,★ Driver Gloves | Racing Green (Field-Tested),64.469,15,Driver Gloves,Rare,FT,0,0,329,450,0,-841,21000000
2020-12-02,★ Driver Gloves | Racing Green (Field-Tested),63.072,18,Driver Gloves,Rare,FT,0,0,328,451,0,-840,21000000
2020-12-03,★ Driver Gloves | Racing Green (Field-Tested),64.166,25,Driver Gloves,Rare,FT,0,0,327,452,0,-839,21000000
2020-12-04,★ Driver Gloves | Racing Green (Field-Tested),57.018,46,Driver Gloves,Rare,FT,0,0,326,453,0,-838,21000000
2020-12-05,★ Driver Gloves | Racing Green (Field-Tested),57.244,31,Driver Gloves,Rare,FT,0,0,325,454,0,-837,21000000
2020-12-06,★ Driver Gloves | Racing Green (Field-Tested),58.072,23,Driver Gloves,Rare,FT,0,0,324,455,0,-836,21000000
2020-12-07,★ Driver Gloves | Racing Green (Field-Tested),58.391,31,Driver Gloves,Rare,FT,0,0,323,456,0,-835,21000000
2020-12-08,★ Driver Gloves | Racing Green (Field-Tested),58.909,24,Driver Gloves,Rare,FT,0,0,322,457,0,-834,21000000
2020-12-09,★ Driver Gloves | Racing Green (Field-Tested),56.727,34,Driver Gloves,Rare,FT,0,0,321,458,0,-833,21000000
2020-12-10,★ Driver Gloves | Racing Green (Field-Tested),58.956,27,Driver Gloves,Rare,FT,0,0,320,459,0,-832,21000000
2020-12-11,★ Driver Gloves | Racing Green (Field-Tested),57.26,27,Driver Gloves,Rare,FT,0,0,319,460,0,-831,21000000
2020-12-12,★ Driver Gloves | Racing Green (Field-Tested),57.468,19,Driver Gloves,Rare,FT,0,0,318,461,0,-830,21000000
2020-12-13,★ Driver Gloves | Racing Green (Field-Tested),60.224,16,Driver Gloves,Rare,FT,0,0,317,462,0,-829,21000000
2020-12-14,★ Driver Gloves | Racing Green (Field-Tested),58.11,17,Driver Gloves,Rare,FT,0,0,316,463,0,-828,21000000
2020-12-15,★ Driver Gloves | Racing Green (Field-Tested),58.252,16,Driver Gloves,Rare,FT,0,0,315,464,0,-827,21000000
2020-12-16,★ Driver Gloves | Racing Green (Field-Tested),60.79,14,Driver Gloves,Rare,FT,0,0,314,465,0,-826,21000000
2020-12-17,★ Driver Gloves | Racing Green (Field-Tested),60.585,24,Driver Gloves,Rare,FT,0,0,313,466,0,-825,21000000
2020-12-18,★ Driver Gloves | Racing Green (Field-Tested),62.201,21,Driver Gloves,Rare,FT,0,0,312,467,0,-824,21000000
2020-12-19,★ Driver Gloves | Racing Green (Field-Tested),60.214,23,Driver Gloves,Rare,FT,0,0,311,468,0,-823,21000000
2020-12-20,★ Driver Gloves | Racing Green (Field-Tested),58.619,25,Driver Gloves,Rare,FT,0,0,310,469,0,-822,21000000
2020-12-21,★ Driver Gloves | Racing Green (Field-Tested),59.606,13,Driver Gloves,Rare,FT,0,0,309,470,0,-821,21000000
2020-12-22,★ Driver Gloves | Racing Green (Field-Tested),59.793,19,Driver Gloves,Rare,FT,0,0,308,471,0,-820,21000000
2020-12-23,★ Driver Gloves | Racing Green (Field-Tested),61.218,21,Driver Gloves,Rare,FT,0,0,307,472,0,-819,21000000
2020-12-24,★ Driver Gloves | Racing Green (Field-Tested),61.765,36,Driver Gloves,Rare,FT,0,0,306,473,0,-818,21000000
2020-12-25,★ Driver Gloves | Racing Green (Field-Tested),65.611,34,Driver Gloves,Rare,FT,0,0,305,474,0,-817,21000000
2020-12-26,★ Driver Gloves | Racing Green (Field-Tested),68.163,24,Driver Gloves,Rare,FT,0,0,304,475,0,-816,21000000
2020-12-27,★ Driver Gloves | Racing Green (Field-Tested),65.66,22,Driver Gloves,Rare,FT,0,0,303,476,0,-815,21000000
2020-12-28,★ Driver Gloves | Racing Green (Field-Tested),66.766,20,Driver Gloves,Rare,FT,0,0,302,477,0,-814,21000000
2020-12-29,★ Driver Gloves | Racing Green (Field-Tested),66.568,35,Driver Gloves,Rare,FT,0,0,301,478,0,-813,21000000
2020-12-30,★ Driver Gloves | Racing Green (Field-Tested),71.178,20,Driver Gloves,Rare,FT,0,0,300,479,0,-812,21000000
2020-12-31,★ Driver Gloves | Racing Green (Field-Tested),65.504,21,Driver Gloves,Rare,FT,0,0,299,480,0,-811,21000000
2021-01-01,★ Driver Gloves | Racing Green (Field-Tested),66.474,28,Driver Gloves,Rare,FT,0,0,298,481,0,-810,21500000
2021-01-02,★ Driver Gloves | Racing Green (Field-Tested),65.697,31,Driver Gloves,Rare,FT,0,0,297,482,0,-809,21500000
2021-01-03,★ Driver Gloves | Racing Green (Field-Tested),70.9,27,Driver Gloves,Rare,FT,0,0,296,483,0,-808,21500000
2021-01-04,★ Driver Gloves | Racing Green (Field-Tested),70.622,22,Driver Gloves,Rare,FT,0,0,295,484,0,-807,21500000
2021-01-05,★ Driver Gloves | Racing Green (Field-Tested),70.239,10,Driver Gloves,Rare,FT,0,0,294,485,0,-806,21500000
2021-01-06,★ Driver Gloves | Racing Green (Field-Tested),71.603,17,Driver Gloves,Rare,FT,0,0,293,486,0,-805,21500000
2021-01-07,★ Driver Gloves | Racing Green (Field-Tested),71.777,15,Driver Gloves,Rare,FT,0,0,292,487,0,-804,21500000
2021-01-08,★ Driver Gloves | Racing Green (Field-Tested),69.838,22,Driver Gloves,Rare,FT,0,0,291,488,0,-803,21500000
2021-01-09,★ Driver Gloves | Racing Green (Field-Tested),71.573,22,Driver Gloves,Rare,FT,0,0,290,489,0,-802,21500000
2021-01-10,★ Driver Gloves | Racing Green (Field-Tested),72.669,17,Driver Gloves,Rare,FT,0,0,289,490,0,-801,21500000
2021-01-11,★ Driver Gloves | Racing Green (Field-Tested),72.631,15,Driver Gloves,Rare,FT,0,0,288,491,0,-800,21500000
2021-01-12,★ Driver Gloves | Racing Green (Field-Tested),72.3,17,Driver Gloves,Rare,FT,0,0,287,492,0,-799,21500000
2021-01-13,★ Driver Gloves | Racing Green (Field-Tested),71.486,25,Driver Gloves,Rare,FT,0,0,286,493,0,-798,21500000
2021-01-14,★ Driver Gloves | Racing Green (Field-Tested),70.872,29,Driver Gloves,Rare,FT,0,0,285,494,0,-797,21500000
2021-01-15,★ Driver Gloves | Racing Green (Field-Tested),74.349,16,Driver Gloves,Rare,FT,0,0,284,495,0,-796,21500000
2021-01-16,★ Driver Gloves | Racing Green (Field-Tested),72.839,19,Driver Gloves,Rare,FT,0,0,283,496,0,-795,21500000
2021-01-17,★ Driver Gloves | Racing Green (Field-Tested),72.948,23,Driver Gloves,Rare,FT,0,0,282,497,0,-794,21500000
2021-01-18,★ Driver Gloves | Racing Green (Field-Tested),72.171,22,Driver Gloves,Rare,FT,0,0,281,498,0,-793,21500000
